Date,2GIVE,42.00,ACES,ACOIN,ADC,ADK,ADZ,AE,AEON,AGRS,AIB,ALIAS,AMS,ANC,ANT,ARB,ARCO,ARDR,ARGUS,ARK,ASAFE,ATMOS,AUR,AV,AXIOM,BAT,BCN,BELA,BERN,BITB,BITCNY,BITS,BLAZR,BLK,BLOCK,BLU,BNT,BOLI,BSC,BSD,BSTY,BTA,BTC,BTS,BTX,BUB,C2,CAB,CANN,CARBON,CF,CHESS,CJ,CLAM,CLOAK,CLUB,CMT,CNNC,CNT,CONX,COVAL,CREVA,CRW,CSC,CTL,CURE,CXT,DASH,DCR,DCY,DEM,DFT,DGB,DGC,DGD,DIME,DLC,DMD,DOGE,DONU,DOPE,DRM,DTC,EDG,EDRC,EMC,EMC2,ENT,EOS,ERG,ESP,ETC,ETH,ETP,EUC,EVIL,EXP,FIRO,FRC,FREED,FRN,FRST,FTC,FUN,FUZZ,GAME,GB,GBYTE,GCC,GCN,GCR,GLC,GLM,GLT,GNO,GRC,GRS,GXC,HBN,HMQ,HNC,HUSH,HVCO,IBANK,ICOB,ICON,IMS,INSN,ION,IXC,JUP,KAT,KMD,KOBO,KRB,KURT,LANA,LBC,LDOGE,LOG,LSK,LTC,LTCR,LUN,MAID,MANNA,MARS,MAX,MAY,MEDIC,MEME,MIM,MINT,MIOTA,MKR,MLN,MOJO,MONA,MORE,MOTO,MST,MUNT,MYST,N8V,NAV,NEO,NETKO,NEVA,NLC,NMC,NMR,NOTE,NTRN,NVC,NXS,NXT,NYC,OK,OMNI,ONX,OPAL,ORB,PAC,PAK,PASC,PAY,PEX,PIN,PINK,PIVX,PKB,PLNC,PLU,PONZI,POST,POSW,POT,PPC,PTOY,PUT,PWR,PXC,PXI,PZM,QBC,QRK,QRL,QTUM,RBBT,RBIES,RBT,RBY,RDD,REP,RLC,SANDG,SBD,SC,SCOOT,SCS,SFT,SHND,SIB,SKY,SLS,SMLY,SNRG,SNT,SONG,SPR,START,STEEM,STRAX,SUMO,SWING,SWT,SYS,TAG,TAJ,THC,TIME,TIPS,TKN,TKS,TRC,TROLL,TRST,TX,UBQ,UFO,UNIFY,UNIT,UNO,USDT,VAL,VEC2,VERI,VIA,VIDZ,VLT,VOLT,VTC,WAVES,WBB,WDC,WINGS,XAS,XAUR,XBC,XBTC21,XBY,XCN,XCO,XCP,XDN,XEM,XHI,XLM,XMR,XMY,XNO,XPD,XPM,XPTX,XPY,XQN,XRA,XRP,XST,XVG,XWC,YOC,ZCL,ZEC,ZEN,ZENI,ZER,ZET,ZUR,ZYD
8/19/2017,0.0044979,8294.2802734,0.0002418,0.0751252,0.0018329,2.4988101,0.0533018,1.0161999,0.5560000,0.4432130,0.0076540,0.2608360,0.0042544,0.1296490,2.5609400,0.0054975,0.0710012,0.1243060,0.0083886,1.5979700,0.0149247,0.0254466,0.6778200,0.1626340,0.0083712,0.2126150,0.0011690,0.1669700,0.0016004,0.0024622,0.1443360,0.0100146,0.0007080,0.2135680,13.5562000,0.0011910,2.5772099,0.0132212,0.0029570,0.3176870,0.0220804,0.3883130,4193.7001953,0.1263440,2.5976501,NA,0.0015021,0.0027487,0.0269462,0.0000833,0.0424805,0.0032831,0.0004083,6.5627799,4.8930602,0.3509220,0.0249551,0.0634562,0.0381349,0.0123924,0.0055808,0.0018704,1.1746500,0.0263212,0.0048429,0.2740130,0.0157663,288.7009888,27.9162006,0.0004144,0.0106787,0.2790390,0.0120404,0.0072704,75.5891037,0.0000065,0.0133689,4.3712401,0.0016781,3.0772400,0.0246552,0.0394217,NA,0.7496380,0.0188217,0.8552230,0.0393353,0.2349700,1.4045000,5.3456898,0.0002272,13.6974001,297.4700012,3.4444900,0.0100534,0.0045240,2.5153401,9.2925901,0.0062055,0.0854407,0.0704601,5.0769000,0.0516433,0.0308229,0.0040815,1.7785100,0.0141124,345.2630005,0.0017076,0.0000022,0.0436496,0.1049570,0.2511120,0.0032533,161.9389954,0.0275862,0.0855990,3.9429600,0.0043878,0.1724570,0.0208238,1.5694600,0.0129524,0.0039982,0.0010430,0.0268627,0.0159329,0.2566350,1.5826100,0.0775357,0.3346800,0.0003690,1.3096100,0.0170133,0.0794910,0.0104115,0.0002915,0.3438210,0.0000809,0.1124020,2.8470099,45.4799995,0.0004165,13.3611002,0.4537230,0.0020824,0.0026654,0.0731736,0.0015826,NA,0.1813810,NA,0.0001266,0.9785210,NA,73.4835968,0.0100787,0.3818070,1.6682900,0.0030964,0.0738876,0.0874008,1.6336000,0.0016089,0.2350060,39.9733009,0.3532590,0.0259722,0.1740520,1.6948000,34.8354988,0.0375548,0.0525003,2.2252700,1.4568501,0.1044180,0.0000136,0.0861148,28.2896996,0.0035400,0.0157978,0.2436820,0.0000001,0.0178124,0.3555990,4.2274899,0.0062422,0.0474666,0.0115857,1.8765200,0.2945730,0.0010412,11.3716002,0.0578068,0.0313934,0.0357176,0.1364700,1.5113600,0.3020140,0.0227463,0.0000416,0.0054142,0.0113634,0.9013710,0.0010412,0.0216541,0.6678050,11.6422997,0.0000009,0.0380659,0.0007810,0.5215350,0.0010000,19.6646996,0.7530210,0.0018741,0.9085340,0.0067318,0.0096959,0.0299446,0.0164531,0.0000001,1.0225600,3.9709899,15.1197004,0.0000484,0.9162880,0.0551064,0.0010400,1.3377301,0.0425556,1.0657099,5.6550798,0.2498850,0.0562312,1.7943000,0.1182350,0.3697030,0.0045510,0.0072883,25.1945000,0.0000108,1.8206500,2.6545701,0.0758851,0.0007904,0.2230840,0.3449620,1.8087500,0.0002082,0.0152381,0.0037483,59.5036011,1.0027400,5.1472602,0.0030044,126.8190002,0.9685670,0.0014270,0.2984460,0.0006247,0.4741160,4.4283500,1.6832500,0.0546300,0.5873700,0.7590600,0.1705900,69.1496964,0.0423555,0.0203328,0.0119391,0.0062888,12.0754004,0.0018868,0.2561370,0.0017031,0.0165131,55.9625015,0.0023239,0.1573460,0.0015600,0.3167040,0.4011410,0.0124471,0.0064554,0.0014160,0.1550570,0.1602600,0.0020412,0.0059972,0.0020217,1.3034000,233.3410034,7.6160698,0.0037066,0.2826200,0.0217328,0.0038420,0.0047895
8/20/2017,0.0048053,8120.2700195,0.0001608,0.0936537,0.0018403,2.4392800,0.0468478,1.0547301,0.6530390,0.4260470,0.0059405,0.2718340,0.0042025,0.1255910,2.7663400,0.0053755,0.0626422,0.1366420,0.0092452,1.6594599,0.0120062,0.0284874,0.6891810,0.2701180,0.0081655,0.2061310,0.0012098,0.1680570,0.0016464,0.0030564,0.1461230,0.0111762,0.0006499,0.2728610,13.3943005,0.0010995,2.5981300,0.0210062,0.0028099,0.3349000,0.0181651,0.4189250,4087.6599121,0.1323140,2.6438100,NA,0.0015475,0.0028506,0.0295108,0.0000407,0.0423522,0.0037838,0.0003852,6.6273098,4.7537999,0.3998800,0.0233804,0.0810217,0.0376245,0.0153765,0.0060270,0.0021783,1.0668600,0.0257371,0.0041945,0.2795170,0.0140015,294.1979980,26.2812004,0.0003664,0.0108530,0.2728460,0.0154124,0.0075666,78.4916000,0.0000051,0.0130722,4.3573899,0.0017072,3.0021300,0.0239967,NA,NA,0.7967410,0.0160264,1.6542900,0.0409716,0.4317570,1.3703600,5.8755598,0.0002036,13.8879004,301.4280090,3.2950799,0.0102671,0.0051173,2.8662300,9.7247496,0.0060678,0.0680464,0.0656083,4.8705502,0.0537679,0.0313687,0.0048054,2.3209600,0.0159043,354.1210022,0.0018326,0.0000055,0.0432560,0.1118630,0.2735350,0.0033518,171.5780029,0.0380967,0.0984647,3.7637300,0.0040206,0.1613570,0.0205653,1.5471900,0.0126242,0.0040723,0.0009971,0.0287099,0.0117283,0.1469540,1.5487900,0.0722518,0.3339310,0.0003152,1.2992899,0.0163705,0.0821181,0.0114213,0.0002851,0.3969160,0.0000713,0.1099940,3.4025800,46.2309990,0.0010316,12.7767000,0.4810210,0.0020769,0.0026059,0.0731533,0.0014660,NA,0.1695880,NA,0.0001237,0.9422050,NA,74.5467987,0.0104632,0.3936220,1.8790900,0.0040485,0.1279050,0.1012950,1.4926800,0.0024841,0.2504900,38.1855011,0.3084980,0.0279390,0.1629410,1.7003300,42.5275993,0.0425986,0.0547629,2.2266600,1.5417700,0.1143570,0.0000313,0.0870830,28.5025997,0.0039909,0.0135032,0.2427250,0.0000001,0.0148780,0.3807630,4.0483298,0.0061085,0.0482625,0.0116490,2.0383101,0.2771170,0.0014660,11.0311003,0.0563866,0.0313861,0.0417938,0.1320570,1.6564800,0.3246320,0.0311382,0.0000407,0.0047288,0.0106406,0.8810110,0.0010181,0.0236920,0.6956380,11.7933998,0.0000010,0.0392550,0.0006351,0.5191280,0.0010177,20.5548992,0.6933060,0.0022398,0.8735610,0.0076960,0.0066178,0.0325379,0.0156384,0.0000001,1.0600200,3.8469400,13.4498997,0.0000931,1.0149500,0.0552485,0.0009096,1.3808900,0.0410426,1.4383399,5.7253900,0.2128200,0.0569433,1.7823800,0.1269500,0.3946480,0.0037189,0.0074116,24.9501991,0.0000074,1.8337200,2.3619900,0.0838835,0.0007000,0.2388730,0.4746740,1.8289300,0.0000814,0.0129905,0.0019140,72.6419983,0.9966290,5.5653901,NA,126.3119965,1.0546200,0.0013910,0.3380030,0.0007737,0.5035770,4.8646402,1.6545700,0.0586669,0.5935410,0.7690850,0.1773280,73.3974991,0.0506191,0.0249887,0.0126377,0.0063984,17.0739994,0.0023419,0.2714410,0.0014488,0.0176310,54.7084007,0.0024475,0.1460280,0.0015176,0.3926280,0.3895520,0.0213797,0.0050904,0.0016167,0.1587350,0.1675360,0.0021180,0.0059863,0.0019214,1.3926400,241.0740051,7.5355601,0.0035837,0.2909880,0.0257739,0.0038269,0.0043167
8/21/2017,0.0044307,8278.5996094,0.0001955,0.0969700,0.0016670,2.9538500,0.0468081,0.8063200,0.8754980,0.4158530,0.0061211,0.2633330,0.0040715,0.1325240,2.6526699,0.0053888,0.0675386,0.1321380,0.0078566,1.8047000,0.0136485,0.0320910,0.6430150,0.1990250,0.0079035,0.1950280,0.0011912,0.1602690,0.0016425,0.0027553,0.1433680,0.0095737,0.0006387,0.2444750,12.9076996,0.0012166,2.7217901,0.0132278,0.0025148,0.3151770,0.0191503,0.4662580,4001.7399902,0.1297720,2.3655701,NA,0.0014629,0.0028740,0.0254647,0.0000798,0.0423118,0.0034553,0.0003355,6.9813600,4.4082098,0.4243230,0.0292714,0.0911902,0.0351911,0.0162461,0.0054686,0.0019192,1.0023201,0.0230320,0.0035525,0.2520730,0.0123806,279.5799866,27.4090996,0.0003998,0.0104051,0.2660860,0.0133507,0.0081729,78.7148972,0.0000049,0.0134209,4.5707998,0.0017118,3.0121701,0.0247595,NA,NA,0.7664250,0.0162848,1.1578600,0.0390610,0.2977170,1.3408300,5.2783499,0.0002088,14.5587997,321.5910034,2.7672501,0.0126386,0.0051425,2.7862799,9.1639996,0.0058279,0.0720589,0.0644921,5.0074501,0.0586278,0.0282891,0.0039974,1.9893800,0.0147963,351.0660095,0.0078636,0.0000038,0.0503152,0.1149610,0.2787950,0.0032254,172.9900055,0.0328413,0.1140600,3.2308700,0.0051557,0.1525590,0.0218345,1.5200900,0.0126277,0.0042711,0.0009771,0.0285983,0.0117231,0.1336420,1.6607800,0.0792149,0.3009730,0.0003593,1.2971700,0.0213479,0.0822386,0.0107160,0.0002872,0.3410240,0.0000622,0.1171960,2.7124500,47.9360008,0.0006747,11.5372000,0.4653790,0.0019958,0.0024767,0.0705172,0.0012773,NA,0.1680860,NA,0.0001596,0.9062690,NA,73.2602997,0.0110787,0.4404400,2.2698500,0.0064363,0.0860619,0.0967395,1.4046201,0.0016765,0.2391790,35.2977982,0.2455010,0.0291906,0.1677650,1.9780000,34.5778008,0.0412455,0.0546575,2.4281299,1.4294100,0.1084900,0.0000077,0.0934504,28.7639008,0.0034328,0.0163068,0.2241290,0.0000001,0.0147178,0.3834010,3.6558800,0.0059875,0.0473008,0.0118181,1.8756599,0.2658460,0.0011177,10.9666996,0.0518919,0.0314843,0.0503316,0.1277560,1.6463900,0.2965200,0.0278924,0.0000399,0.0048264,0.0109035,0.8671150,0.0010087,0.0236055,0.6064830,11.2252998,0.0000008,0.0381898,0.0006938,0.4989600,0.0010770,21.9605007,0.7183150,0.0022055,0.9086830,0.0067368,0.0075849,0.0419127,0.0121359,0.0000001,1.1254100,3.7651501,13.8241997,0.0000631,0.9171290,0.0510120,0.0009124,1.3809700,0.0416651,1.1955900,5.4700799,0.2913930,0.0617824,1.6769400,0.1159040,0.3792450,0.0041997,0.0090611,24.6203995,0.0000143,1.5501900,2.4668601,0.0771825,0.0006790,0.2306080,0.3706350,1.7068300,0.0000798,0.0157156,0.0165456,65.9880981,0.9992630,5.7571001,0.0053489,122.4240036,0.9569890,0.0014035,0.3274380,0.0007983,0.5231640,4.3906598,1.5428600,0.0563059,0.5580310,0.7025940,0.1618890,65.2370987,0.0519717,0.0222994,0.0114136,0.0061361,15.9160995,0.0026514,0.2524560,0.0013672,0.0197531,77.8229980,0.0023171,0.1350650,0.0013675,0.3307550,0.5168030,0.0145773,0.0049896,0.0019291,0.1919180,0.1482910,0.0020369,0.0065064,0.0018831,2.2302201,239.0570068,6.6715999,0.0034729,0.2414970,0.0217410,0.0032706,0.0042711
8/22/2017,0.0046676,7540.4702148,0.0001416,0.0811417,0.0016477,3.0298700,0.0427978,0.9539990,0.8962210,0.4155010,0.0060188,0.3409890,0.0053461,0.1231370,2.5417299,0.0055808,0.0692321,0.1289080,0.0079889,1.7556200,0.0122491,0.0277810,0.6574970,0.1473580,0.0079841,0.1899820,0.0012043,0.1526750,0.0016251,0.0027017,0.1451610,0.0103093,0.0010130,0.2346640,12.2014999,0.0020982,2.6696200,0.0150676,0.0027023,0.3176580,0.0179369,0.4250290,4100.5200195,0.1322070,2.3192201,NA,0.0015968,0.0027433,0.0200827,0.0000790,0.0570352,0.0031740,0.0003306,6.8549800,4.2741699,0.4066780,0.0225798,0.0731021,0.0384279,0.0257948,0.0052409,0.0013728,1.1137600,0.0203265,0.0035131,0.2436540,0.0091481,291.5010071,25.9582996,0.0004865,0.0097610,0.2729030,0.0133322,0.0081172,78.0653992,0.0000097,0.0144193,4.7291698,0.0017160,2.9349301,0.0243795,NA,NA,0.7121480,0.0152847,1.1303700,0.0398222,0.3163940,1.2845000,5.2449999,0.0002255,14.3916998,314.7850037,3.1097100,0.0125999,0.0059010,3.1538999,9.3009796,0.0032755,0.0701798,0.0640239,5.2659001,0.0571964,0.0294327,0.0037192,2.1464400,0.0127004,355.7200012,0.0039716,0.0000028,0.0481917,0.1101530,0.2843610,0.0034855,162.2270050,0.0328440,0.1101390,3.1367500,0.0054678,0.1464290,0.0201445,1.5868300,0.0142076,0.0043810,0.0010477,0.0345978,0.0130595,0.1200570,1.6625400,0.0666513,0.3557640,0.0003294,1.2805500,0.0293012,0.0864464,0.0097525,0.0002463,0.3309460,0.0000436,0.1105900,2.9099300,46.7271004,0.0006382,10.4709997,0.4625350,0.0020000,0.0022900,0.0709772,0.0013512,NA,0.1519710,NA,0.0001236,0.8437750,NA,72.8124008,0.0106323,0.3984890,2.6461201,0.0063843,0.0778787,0.1625460,1.3796500,0.0017302,0.2414210,35.8539009,0.2902940,0.0296041,0.1908870,1.8294400,35.6094017,0.0413901,0.0576620,2.2863100,1.4542800,0.1084470,0.0000026,0.0848717,30.2008991,0.0027433,0.0159241,0.2339080,0.0000001,0.0128857,0.4130450,3.5338399,0.0061416,0.0494387,0.0115611,1.9224900,0.2476220,0.0015559,10.6646004,0.0523676,0.0348404,0.0497438,0.1268620,1.6173700,0.2862670,0.0243224,0.0000409,0.0051103,0.0093218,0.8806410,NA,0.0213436,0.5661250,11.0581999,0.0000007,0.0386409,0.0006598,0.4933820,0.0010649,21.2782001,0.6255960,0.0033574,0.8815060,0.0067601,0.0073971,0.0818474,0.0133909,0.0000001,1.0542001,3.9584899,13.6697998,0.0000441,0.9577490,0.0500453,0.0011464,1.4124900,0.0430704,1.1897000,5.6775198,0.2872230,0.0563482,1.6361001,0.1157820,0.3777380,0.0048925,0.0100723,25.2000999,0.0000075,1.6523800,2.4566000,0.0863852,0.0007342,0.2142670,0.3742550,1.6387300,0.0001228,0.0159258,0.0092206,62.2507019,1.0065200,5.5717802,0.0051401,113.5699997,0.9070920,0.0013747,0.4859250,0.0006142,0.5100940,4.4599500,1.6301301,0.0547429,0.6264100,0.7004460,0.1625460,70.4449997,0.1288920,0.0205475,0.0110647,0.0062645,15.9615002,0.0024161,0.2540890,0.0014042,0.0216240,91.1600037,0.0022463,0.1226170,0.0024535,0.3313560,0.3492650,0.0149856,0.0051180,0.0015008,0.2392860,0.1407660,0.0020886,0.0106864,0.0018400,2.1781399,227.7070007,6.6763101,0.0035621,0.2356900,0.0214629,0.0032165,0.0037259
8/23/2017,0.0048037,10863.0996094,0.0001213,0.0571665,0.0017950,3.8512800,0.0450435,0.8655040,0.8427660,0.3975520,0.0061904,0.4251530,0.0043016,0.1374450,2.5568199,0.0048452,0.0774339,0.1364450,0.0088545,1.6357200,0.0121628,0.0240154,0.6652770,0.1680900,0.0081167,0.1983840,0.0013467,0.1599290,0.0018380,0.0025678,0.1454680,0.0104640,0.0006626,0.2640360,13.7242002,0.0019415,2.6582999,0.0158783,0.0030645,0.3269230,0.0215367,0.4207510,4151.5200195,0.1379560,2.1866601,NA,0.0014615,0.0028278,0.0207478,0.0000828,0.0513505,0.0032760,0.0003421,6.7905598,4.3861499,0.4161530,0.0224053,0.0567228,0.0414186,0.0280771,0.0054249,0.0014529,1.0889699,0.0209129,0.0035328,0.2433780,0.0116617,292.5669861,26.3155003,0.0004514,0.0104734,0.3842170,0.0130616,0.0068192,85.8983994,0.0000062,0.0144941,4.8451600,0.0017317,4.9065599,0.0254693,0.0407491,NA,0.7003110,0.0154411,1.0949900,0.0415420,0.4378480,1.4109300,5.8183498,0.0002073,15.2911997,317.5190125,3.1416399,0.0137500,0.0066802,3.1110599,9.6070299,0.0059633,0.0676298,0.0600267,5.4380398,0.0570868,0.0283206,0.0044310,2.3755500,0.0139396,339.8120117,0.0030231,0.0000069,0.0446837,0.1126180,0.2796300,0.0032009,160.4609985,0.0400777,0.1113250,3.9830201,0.0081627,0.1498340,0.0229421,1.6345800,0.0141521,0.0044725,0.0010331,0.0659688,0.0129573,0.1288190,1.6565100,0.0812950,0.3335710,0.0004542,1.2619600,0.0171714,0.0918929,0.0122551,0.0002493,0.3404000,0.0000508,0.1118530,3.0520999,53.2481003,0.0004799,11.5143003,0.4758730,0.0020874,0.0021108,0.0724436,0.0014080,NA,0.1641800,NA,0.0001628,0.8503710,NA,72.4236984,0.0085294,0.4072420,3.2301800,0.0094282,0.0793741,0.0999501,1.4507400,0.0026504,0.2597720,40.0035019,0.2689290,0.0313405,0.1990400,1.8616600,36.4879990,0.0471633,0.0574462,2.2695200,1.4683400,0.1226670,0.0000028,0.0843670,31.4645996,0.0027332,0.0095651,0.2075570,0.0000001,0.0123900,0.4348220,3.6131899,0.0065430,0.0878296,0.0122708,2.0681000,0.2733170,0.0014494,10.6731005,0.0538352,0.0358815,0.0474626,0.1244930,1.6969301,0.2990980,0.0248930,0.0000414,0.0054208,0.0093320,0.8869040,0.0011595,0.0240042,0.5819990,11.8998003,0.0000154,0.0364227,0.0006216,0.4981840,0.0010357,21.9995995,0.6500370,0.0033958,0.9617180,0.0069906,0.0097657,0.0826163,0.0125540,0.0000001,1.0204500,3.6597199,16.2362003,0.0000707,2.3931000,0.0515933,0.0011988,1.6033700,0.0408395,1.2377200,5.8809400,0.2360460,0.0650874,1.9040800,0.1167420,0.3720790,0.0036263,0.0144534,24.8064003,0.0000094,1.5140500,2.3601000,0.0937747,0.0006654,0.2324910,0.3761260,1.6425101,0.0001242,0.0226364,0.0026680,70.6472015,1.0020100,5.6006198,0.0049280,107.6869965,0.9804140,0.0013778,0.6657340,0.0007040,0.6569390,4.5983901,1.7456000,0.0560476,0.6203760,0.7655530,0.1666300,75.4970016,0.1225790,0.0207154,0.0112223,0.0064481,16.2294006,0.0023009,0.2496030,0.0013855,0.0202225,90.3272018,0.0022225,0.1508790,0.0013948,0.3455830,0.3041770,0.0351999,0.0043068,0.0014639,0.2468270,0.1571990,0.0022365,0.0085722,0.0015452,2.5809901,228.3020020,7.5177898,0.0035614,0.2569040,0.0243680,0.0035509,0.0038927
8/24/2017,0.0049859,12067.5000000,0.0000434,0.0645153,0.0016889,4.0320902,0.0445081,0.8237600,0.8456200,0.3969220,0.0078040,0.4183970,0.0042733,0.1306740,2.7843599,0.0058530,0.0848306,0.1383760,0.0076994,1.6094500,0.0104044,0.0281379,0.6990280,0.1482770,0.0084977,0.2051440,0.0014182,0.1603580,0.0021144,0.0026467,0.1338800,0.0118799,0.0006895,0.3143680,16.3013000,0.0021628,2.7065799,0.0165453,0.0032517,0.4496510,0.0171414,0.6183080,4334.6801758,0.1362870,2.2123401,NA,0.0016035,0.0031650,0.0284364,0.0000867,0.0528940,0.0035521,0.0002829,7.1108499,4.9076400,0.4380730,0.0230932,0.0693521,0.0487105,0.0169088,0.0055062,0.0017342,1.1750799,0.0238457,0.0034653,0.2542300,0.0101961,315.3659973,31.1604996,0.0004783,0.0103837,0.2890530,0.0132667,0.0066082,94.2009964,0.0000240,0.0225884,5.2458301,0.0018164,4.7114100,0.0275785,0.0414250,NA,0.7273890,0.0215107,1.1589400,0.0437466,0.4283380,1.3803700,5.5364599,0.0002166,15.1394997,325.6109924,3.0322399,0.0137340,0.0062938,3.1934700,10.0635996,0.0069369,0.0705176,0.0674620,5.8186302,0.0560815,0.0281007,0.0062735,2.3532400,0.0135611,365.3859863,0.0033420,0.0000016,0.0473567,0.1209720,0.3169300,0.0031069,158.9570007,0.0408096,0.1067740,3.9544899,0.0090731,0.1550220,0.0359853,1.7353100,0.0136571,0.0046824,0.0010840,0.0684588,0.0171087,0.1165990,1.7385200,0.0982154,0.3409930,0.0004182,1.3397000,0.0208686,0.0964852,0.0108397,0.0002609,0.3336470,0.0000599,0.1287670,3.6718099,50.1856003,0.0010612,13.4382000,0.5066480,0.0020811,0.0031647,0.0725495,0.0017776,NA,0.1608070,NA,0.0001335,0.8951010,NA,75.2546997,0.0112725,0.4168000,3.1284900,0.0042849,0.0551319,0.1016070,1.4800200,0.0028181,0.2640880,42.0531998,0.2659000,0.0282940,0.3134040,1.8996400,35.3945007,0.0505170,0.0728728,2.2910299,1.5170300,0.1175350,0.0000028,0.0855009,38.7966003,0.0026013,0.0125330,0.2014370,0.0000001,0.0128500,0.4556690,3.6136999,0.0066839,0.0767791,0.0134914,2.1010699,0.4062860,0.0023846,11.7642002,0.0563625,0.0344619,0.0496582,0.1294830,1.6767300,0.3484390,0.0315075,0.0000434,0.0065070,0.0092319,0.9242910,0.0012140,0.0227823,0.6092570,13.7828999,0.0000010,0.0391953,0.0006879,0.5609290,0.0011263,23.0272999,0.6700100,0.0035985,0.9733430,0.0070555,0.0111875,0.0864948,0.0128890,0.0000001,1.2090100,3.7856500,15.8262997,0.0000650,1.6895300,0.0527402,0.0013169,2.1244199,0.0440507,1.2820801,5.9992599,0.2167790,0.0618459,1.9233000,0.1238780,0.3766140,0.0037380,0.0128769,25.6881008,0.0000265,1.6284100,2.4460900,0.0997972,0.0006757,0.2476310,0.3918710,1.7991700,0.0000867,0.0232902,0.0051817,68.8916016,1.0049200,5.8412299,0.0057663,109.5339966,1.0868800,0.0015175,0.5177980,0.0006503,1.1114399,5.0212498,1.7249900,0.0569732,0.6106770,0.7403880,0.1795840,78.1892014,0.1105140,0.0231105,0.0117160,0.0059806,16.4584007,0.0022332,0.2655120,0.0011863,0.0190236,86.2874985,0.0022742,0.1322960,0.0023209,0.3562000,0.3542020,0.0318008,0.0045957,0.0014505,0.2189580,0.1743770,0.0023415,0.0078474,0.0021428,2.2523601,228.1100006,9.0227299,0.0037721,0.2408410,0.0232319,0.0044131,0.0050726
8/25/2017,0.0049776,11054.0996094,0.0002291,0.0629028,0.0017812,4.0528402,0.0478436,0.8280000,0.7582530,0.4004310,0.0080776,0.4594310,0.0060676,0.1494570,2.7629499,0.0036188,0.0711716,0.1309780,0.0098088,1.6007299,0.0080807,0.0293722,0.7016170,0.1403320,0.0085142,0.2043030,0.0013781,0.1519050,0.0021201,0.0027048,0.1478650,0.0107637,0.0007261,0.2822900,15.7398005,0.0017027,2.6410301,0.0175157,0.0032639,0.4363890,0.0146005,0.8337040,4371.6000977,0.1373790,2.3443501,NA,0.0015282,0.0037987,0.0408380,0.0000437,0.0427895,0.0032326,0.0003276,7.3040700,5.0546999,0.4374590,0.0252098,0.0439222,0.0556953,0.0271497,0.0055015,0.0017278,1.3416600,0.0223117,0.0031452,0.2561800,0.0095563,315.8869934,34.5335999,0.0004369,0.0108273,0.2910990,0.0128385,0.0066460,97.2311020,0.0000135,0.0130988,5.0648799,0.0017896,4.0581799,0.0296912,0.0429641,NA,0.7285630,0.0661742,1.3387200,0.0417685,0.4225880,1.3784699,6.5811701,0.0001749,15.2818003,331.9150085,3.0467300,0.0133608,0.0060992,2.9296100,10.0748997,0.0069424,0.0658577,0.0638501,5.4356298,0.0562225,0.0254705,0.0048029,2.3060601,0.0127129,364.0020142,0.0033620,0.0000024,0.0488066,0.1160280,0.2925320,0.0029187,156.8950043,0.0376226,0.1137980,3.6799800,0.0079030,0.1503790,0.0366330,1.7975200,0.0137292,0.0051423,0.0009587,0.0435790,0.0143681,0.1222940,1.6087500,0.0999253,0.3367350,0.0003825,1.3309799,0.0183708,0.0978575,0.0109656,0.0002620,0.3216800,0.0000795,0.1285580,4.3186102,51.1767998,0.0010975,12.2939997,0.5489290,0.0023141,0.0024974,0.0750206,0.0026147,NA,0.1579720,NA,0.0001340,0.9196350,NA,74.4005966,0.0109362,0.4324320,3.7125199,0.0031294,0.0844715,0.1083060,1.3309100,0.0030564,0.2898400,40.2970009,0.2696500,0.0284247,0.3486530,1.8736300,35.2448997,0.0475232,0.0999088,2.2933900,1.4729100,0.1145950,0.0000039,0.0858162,36.7742004,0.0024404,0.0130443,0.1998310,0.0000001,0.0123934,0.4488630,3.4807701,0.0068114,0.0712310,0.0130772,2.4392400,0.4060260,0.0023141,11.8472004,0.0565748,0.0351293,0.0480966,0.1324450,1.9902900,0.3660820,0.0271764,0.0000437,0.0072859,0.0114453,0.9236940,0.0012226,0.0218581,0.5533960,13.3196001,0.0000009,0.0383939,0.0007083,0.5678250,0.0010485,25.3694992,0.6580480,0.0036190,1.0391999,0.0068417,0.0095270,0.0870272,0.0125391,0.0000001,1.1787400,3.4020300,16.2572002,0.0000675,1.7050500,0.0509519,0.0013099,2.8031099,0.0441020,1.3704000,6.0606198,0.2184610,0.0636377,1.8651600,0.1190770,0.3797170,0.0038868,0.0122695,26.2033997,0.0000099,1.5484999,2.2851100,0.0918762,0.0006242,0.2868300,0.3936790,1.8509400,0.0001310,0.0224625,0.0063173,69.4859009,1.0028600,5.5479798,0.0058071,114.7170029,1.1642600,0.0017080,0.3712200,0.0004794,0.9424380,5.2703500,1.7272900,0.0586599,0.5563040,0.7348550,0.1789960,72.4383011,0.0655814,0.0239601,0.0113582,0.0042074,14.9273996,0.0022489,0.2704820,0.0013586,0.0204970,108.2639999,0.0022894,0.1391210,0.0018732,0.3776670,0.3880160,0.0176797,0.0047034,0.0014649,0.2178280,0.1636480,0.0022274,0.0078593,0.0034520,1.8674600,237.8580017,8.5417900,0.0039235,0.2227320,0.0238935,0.0042832,0.0053166
